age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,capital_gain_bin,capital_loss_bin,fnlwgt_scaled,capital_gain_scaled,capital_loss_scaled,native_country_freq
20,Local-gov,163965,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,-0.107927045396601,0.0,0.0,0.916298060564818
45,Private,188950,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,0,0,0.09922953670634715,0.0,0.0,0.916298060564818
62,Federal-gov,209433,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K,0,0,0.26905896521203804,0.0,0.0,0.916298060564818
20,Private,159297,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,15,United-States,<=50K,0,0,-0.1466305445063293,0.0,0.0,0.916298060564818
22,Private,232985,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,United-States,<=50K,0,0,0.46433420322238966,0.0,0.0,0.916298060564818
32,Local-gov,112650,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.5333919247487237,0.0,0.0,0.916298060564818
65,Private,204042,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,20,United-States,<=50K,0,0,0.22436090100883638,0.0,0.0,0.916298060564818
22,Private,52262,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-1.0340832067192194,0.0,0.0,0.916298060564818
19,Private,307496,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,<=50K,0,0,1.0821226398472754,0.0,0.0,0.916298060564818
45,Private,117310,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,46,United-States,<=50K,0,0,-0.4947547555432108,0.0,0.0,0.916298060564818
54,State-gov,123592,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,3887,0,35,United-States,<=50K,0,0,-0.4426691982580109,8.265650165580329,0.0,0.916298060564818
54,Private,222882,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,0,0,0.3805678254362746,0.0,0.0,0.916298060564818
39,Private,180667,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.03055321212925211,0.0,0.0,0.916298060564818
38,Private,252897,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,0.6294293348147012,0.0,0.0,0.916298060564818
22,Private,199555,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,25,United-States,<=50K,0,0,0.18715811598198315,0.0,0.0,0.916298060564818
30,State-gov,119422,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.47724366083032604,0.0,0.0,0.916298060564818
50,Private,234657,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0.47819715320342343,0.0,0.0,0.916298060564818
24,Private,216181,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0.3250082394177893,0.0,0.0,0.916298060564818
18,Self-emp-not-inc,42857,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0,-1.1120623003625343,0.0,0.0,0.916298060564818
19,Private,251579,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,14,United-States,<=50K,0,0,0.618501483095202,0.0,0.0,0.916298060564818
51,Private,129177,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,-0.396362633877584,0.0,0.0,0.916298060564818
36,Private,185405,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,0,0,0.06983709790086581,0.0,0.0,0.916298060564818
50,Self-emp-not-inc,401118,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,50,United-States,>50K,0,0,1.8583649264048985,11.512925464970229,0.0,0.916298060564818
20,Private,217421,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0,0.3352893745711875,0.0,0.0,0.916298060564818
19,Private,167428,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,-0.07921448810932827,0.0,0.0,0.916298060564818
56,Private,202220,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0,0,38,United-States,<=50K,0,0,0.20925426532376248,0.0,0.0,0.916298060564818
31,Private,113364,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K,0,0,-0.5274719807974927,0.0,0.0,0.916298060564818
28,Private,274690,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0,0.8101202851356758,0.0,0.0,0.916298060564818
50,Self-emp-not-inc,170562,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,20,United-States,<=50K,0,0,-0.05322974813291684,0.0,0.0,0.916298060564818
59,Private,127728,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.4083766377786115,0.0,0.0,0.916298060564818
34,Private,171159,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K,0,0,-0.048279879030837185,0.0,0.0,0.916298060564818
22,Private,206974,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.24867081090380713,0.0,0.0,0.916298060564818
26,Private,192262,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.12669011705155284,0.0,0.0,0.916298060564818
20,Private,314422,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K,0,0,1.1395477544218209,0.0,0.0,0.916298060564818
20,Private,140764,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,-0.3002920588594988,0.0,0.0,0.916298060564818
30,Private,124187,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,60,United-States,<=50K,0,0,-0.4377359116319851,0.0,0.0,0.916298060564818
36,Private,263130,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.7142735735443178,0.0,0.0,0.916298060564818
43,Federal-gov,56063,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,0,0,-1.0025682109788427,0.0,0.0,0.916298060564818
55,State-gov,71630,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States,<=50K,0,0,-0.8734985086135599,0.0,7.388946097618437,0.916298060564818
48,Self-emp-inc,148995,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,>50K,0,0,-0.23204687865980428,0.0,0.0,0.916298060564818
31,Local-gov,102130,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,0,0,-0.6206157487920703,0.0,0.0,0.916298060564818
21,Private,242912,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,35,United-States,<=50K,0,0,0.5466413231157643,0.0,0.0,0.916298060564818
46,Private,160647,Bachelors,13,Widowed,Tech-support,Unmarried,White,Female,0,0,38,United-States,<=50K,0,0,-0.13543737316996832,0.0,0.0,0.916298060564818
57,Private,199934,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.19030049519419115,0.0,0.0,0.916298060564818
28,Private,191342,Some-college,10,Never-married,Sales,Not-in-family,Other,Male,0,0,40,India,<=50K,0,0,0.11906217806677348,0.0,0.0,0.0027220142905750254
18,Private,279593,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K,0,0,0.8507722251817336,0.0,0.0,0.916298060564818
33,Private,183557,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.05451489002709162,0.0,0.0,0.916298060564818
48,Self-emp-inc,125892,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,>50K,0,0,-0.4235993507960625,0.0,0.0,0.916298060564818
40,Private,209547,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,0,0,0.27000416634710855,0.0,0.0,0.916298060564818
42,Federal-gov,158926,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K,0,0,-0.14970659381432186,0.0,0.0,0.005954406260632868
41,Private,53956,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1980,56,United-States,<=50K,0,0,-1.020037849501593,0.0,7.591357046698551,0.916298060564818
59,Private,184948,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K,0,0,0.06604800212255693,0.0,0.0,0.916298060564818
47,Private,168211,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K,0,0,-0.07272244873423887,0.0,0.0,0.916298060564818
23,Federal-gov,329174,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,1.2618600977951526,0.0,0.0,0.916298060564818
54,Private,230767,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,<=50K,0,0,0.44594423727864985,0.0,0.0,0.004083021435862538
44,Self-emp-inc,212760,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,0,0,0.29664391412764773,0.0,0.0,0.916298060564818
51,Federal-gov,172175,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,2824,40,United-States,>50K,0,0,-0.03985598119547216,0.0,7.946263643580541,0.916298060564818
54,Private,154728,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,United-States,>50K,0,0,-0.18451321105139118,8.94754601503218,0.0,0.916298060564818
17,Private,108909,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,-0.5644094462074841,0.0,0.0,0.916298060564818
50,Local-gov,311551,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50K,0,0,1.115743610046493,8.94754601503218,0.0,0.916298060564818
52,Private,173987,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.024832257890667588,0.0,0.0,0.916298060564818
49,Self-emp-inc,34998,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K,0,0,-1.1772231400162094,0.0,0.0,0.916298060564818
43,Private,57322,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.9921295423029328,0.0,0.0,0.916298060564818
46,Private,273575,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,40,United-States,>50K,0,0,0.8008755547356442,9.617470759403409,0.0,0.916298060564818
37,Local-gov,80680,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1151,0,35,United-States,<=50K,0,0,-0.7984628044698064,7.049254841255837,0.0,0.916298060564818
56,Private,135458,HS-grad,9,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,-0.344285367830411,0.0,0.0,0.916298060564818
31,Private,206051,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.24101799820494696,0.0,0.0,0.916298060564818
24,Private,152189,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,-0.20556466440177681,0.0,0.0,0.916298060564818
42,Local-gov,180318,10th,6,Never-married,Farming-fishing,Unmarried,White,Male,0,0,35,United-States,<=50K,0,0,0.027659570057852113,0.0,0.0,0.916298060564818
20,Private,190963,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0,0.11591979885456546,0.0,0.0,0.916298060564818
60,Local-gov,204062,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K,0,0,0.22452672576937507,0.0,0.0,0.916298060564818
37,Private,69251,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0,0,-0.8932233638796361,0.0,0.0,0.916298060564818
50,Self-emp-inc,67794,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0,-0.9053036976848791,0.0,0.0,0.916298060564818
19,Private,69182,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,27,United-States,<=50K,0,0,-0.8937954593034946,0.0,0.0,0.916298060564818
25,Private,297531,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0.9995004529088772,0.0,0.0,0.916298060564818
36,Private,163396,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,0,0,-0.11264475983392651,0.0,0.0,0.916298060564818
52,Private,117700,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.4915211727127065,0.0,0.0,0.916298060564818
24,Private,190709,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K,0,0,0.11381382439572421,0.0,0.0,0.916298060564818
35,Federal-gov,139770,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,20,United-States,>50K,0,0,-0.3085335494582712,0.0,0.0,0.916298060564818
62,Private,194167,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,2174,0,40,United-States,<=50K,0,0,0.1424849254928623,7.684783943522785,0.0,0.916298060564818
17,Federal-gov,303317,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,1.0474735561327178,0.0,0.0,0.916298060564818
67,Private,165082,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,-0.09866573252051564,0.0,0.0,0.916298060564818
21,Private,33616,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,-1.1886816309694324,0.0,0.0,0.916298060564818
40,Private,198873,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,30,United-States,>50K,0,0,0.1815034916476141,9.617470759403409,0.0,0.916298060564818
42,Self-emp-not-inc,185129,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K,0,0,0.067548716205432,0.0,7.543273346705446,0.916298060564818
36,Self-emp-not-inc,186815,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0.08152774351884287,0.0,0.0,0.916298060564818
58,Private,95835,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,36,United-States,<=50K,0,0,-0.6728090921716203,0.0,0.0,0.916298060564818
30,Private,122042,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,0,0,-0.4555206171997587,0.0,0.0,0.916298060564818
19,Federal-gov,133983,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,-0.35651494392013877,0.0,0.0,0.916298060564818
44,Local-gov,151089,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.2146850262314043,0.0,0.0,0.916298060564818
29,Private,58522,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.9821800566706119,0.0,0.0,0.916298060564818
51,Private,280278,10th,6,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0.8564517232301834,0.0,0.0,0.916298060564818
52,Private,158746,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,-0.15119901665917002,0.0,0.0,0.916298060564818
66,Self-emp-not-inc,174995,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,2290,0,30,Hungary,<=50K,0,0,-0.01647468995951803,7.736743682453495,0.0,0.0006805035726437564
82,Self-emp-not-inc,240491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,<=50K,0,0,0.526568235852557,0.0,0.0,0.004083021435862538
29,Private,192283,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,20,United-States,<=50K,0,0,0.12686423305011846,0.0,0.0,0.916298060564818
39,Private,174242,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.022717992193799396,0.0,0.0,0.916298060564818
28,Private,132078,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.37230975236144825,0.0,0.0,0.916298060564818
31,Private,83425,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.7757033560858724,0.0,0.0,0.916298060564818
34,Private,212064,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,7443,0,35,United-States,<=50K,0,0,0.29087321246090164,8.915163617762142,0.0,0.916298060564818
29,Private,188401,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0.09467764702956033,0.0,0.0,0.916298060564818
25,Private,149875,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.2247505891961023,0.0,0.0,0.916298060564818
36,State-gov,422275,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,0,0,2.033782649340743,0.0,0.0,0.017522966995576726
55,Self-emp-not-inc,149168,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K,0,0,-0.23061249448114468,0.0,0.0,0.916298060564818
19,Private,571853,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,0,0,3.27396945093349,0.0,0.0,0.916298060564818
52,Private,236497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,0,0,0.49345303117298217,0.0,0.0,0.916298060564818
41,Private,190591,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,Jamaica,<=50K,0,0,0.11283545830854598,0.0,0.0,0.0028921401837359645
40,Self-emp-not-inc,199303,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.18506872399919574,0.0,0.0,0.916298060564818
57,Private,186386,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Male,10520,0,40,United-States,>50K,0,0,0.07797080240528816,9.261128538808288,0.0,0.916298060564818
47,Private,347025,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,1.409866987813953,0.0,0.0,0.916298060564818
44,Private,195545,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,0.15391025149397744,0.0,0.0,0.916298060564818
67,Private,274451,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.8081386792472385,0.0,0.0,0.916298060564818
33,Local-gov,147921,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.2409516683007315,0.0,0.0,0.916298060564818
26,Private,61270,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Columbia,<=50K,0,0,-0.9593957345725971,0.0,0.0,0.001701258931609391
42,Private,185602,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,0,0,0.07147047179217182,0.0,0.0,0.916298060564818
31,Private,129775,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K,0,0,-0.3914044735374774,0.0,0.0,0.916298060564818
41,Self-emp-not-inc,223763,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K,0,0,0.3878724061380035,0.0,0.0,0.916298060564818
52,Private,89054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.7290319772322604,0.0,0.0,0.916298060564818
23,Private,70894,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,0,0,-0.8796008598013834,0.0,0.0,0.916298060564818
69,Private,76939,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.8294803259285668,0.0,0.0,0.916298060564818
33,Private,129707,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,>50K,0,0,-0.39196827772330894,0.0,0.0,0.916298060564818
